geo,ind,unit,grp,value,flag,usable
SE,I_IUAIFE,PC_IND,CB_EXT_EU,15.05,,True
SI,I_IUAIFE,PC_IND,CB_EXT_EU,7.43,,True
SK,I_IUAIFE,PC_IND,CB_EXT_EU,2.88,u,False
AT,I_IUAIFE,PC_IND_IU3,CB_EXT_EU,24.6,,True
BE,I_IUAIFE,PC_IND_IU3,CB_EXT_EU,14.97,,True
BG,I_IUAIFE,PC_IND_IU3,CB_EXT_EU,,u,False
CY,I_IUAIFE,PC_IND_IU3,CB_EXT_EU,9.63,,True
CZ,I_IUAIFE,PC_IND_IU3,CB_EXT_EU,7.83,u,False
DE,I_IUAIFE,PC_IND_IU3,CB_EXT_EU,6.67,,True
DK,I_IUAIFE,PC_IND_IU3,CB_EXT_EU,34.2,,True
EA,I_IUAIFE,PC_IND_IU3,CB_EXT_EU,10.93,,True
EE,I_IUAIFE,PC_IND_IU3,CB_EXT_EU,11.25,,True
EL,I_IUAIFE,PC_IND_IU3,CB_EXT_EU,6.53,u,False
ES,I_IUAIFE,PC_IND_IU3,CB_EXT_EU,15.99,,True
EU27_2020,I_IUAIFE,PC_IND_IU3,CB_EXT_EU,11.42,,True
FI,I_IUAIFE,PC_IND_IU3,CB_EXT_EU,30.45,,True
FR,I_IUAIFE,PC_IND_IU3,CB_EXT_EU,8.44,,True
HR,I_IUAIFE,PC_IND_IU3,CB_EXT_EU,8.87,u,False
HU,I_IUAIFE,PC_IND_IU3,CB_EXT_EU,12.89,u,False
IT,I_IUAIFE,PC_IND_IU3,CB_EXT_EU,3.8,,True
LT,I_IUAIFE,PC_IND_IU3,CB_EXT_EU,10.79,,True
LU,I_IUAIFE,PC_IND_IU3,CB_EXT_EU,13.03,,True
LV,I_IUAIFE,PC_IND_IU3,CB_EXT_EU,3.84,,True
MT,I_IUAIFE,PC_IND_IU3,CB_EXT_EU,19.32,,True
NL,I_IUAIFE,PC_IND_IU3,CB_EXT_EU,18.48,,True
PL,I_IUAIFE,PC_IND_IU3,CB_EXT_EU,8.9,,True
PT,I_IUAIFE,PC_IND_IU3,CB_EXT_EU,17.87,,True
RO,I_IUAIFE,PC_IND_IU3,CB_EXT_EU,,u,False
SE,I_IUAIFE,PC_IND_IU3,CB_EXT_EU,15.65,,True
SI,I_IUAIFE,PC_IND_IU3,CB_EXT_EU,8.18,,True
SK,I_IUAIFE,PC_IND_IU3,CB_EXT_EU,3.2,u,False
AT,I_IUAIFE,PC_IND_IUAI,CB_EXT_EU,57.83,,True
BE,I_IUAIFE,PC_IND_IUAI,CB_EXT_EU,35.07,,True
BG,I_IUAIFE,PC_IND_IUAI,CB_EXT_EU,,u,False
CY,I_IUAIFE,PC_IND_IUAI,CB_EXT_EU,25.47,,True
CZ,I_IUAIFE,PC_IND_IUAI,CB_EXT_EU,24.85,u,False
DE,I_IUAIFE,PC_IND_IUAI,CB_EXT_EU,20.09,,True
DK,I_IUAIFE,PC_IND_IUAI,CB_EXT_EU,59.57,,True
EA,I_IUAIFE,PC_IND_IUAI,CB_EXT_EU,31.18,,True
EE,I_IUAIFE,PC_IND_IUAI,CB_EXT_EU,30.07,,True
EL,I_IUAIFE,PC_IND_IUAI,CB_EXT_EU,21.73,u,False
ES,I_IUAIFE,PC_IND_IUAI,CB_EXT_EU,46.19,,True
EU27_2020,I_IUAIFE,PC_IND_IUAI,CB_EXT_EU,31.88,,True
FI,I_IUAIFE,PC_IND_IUAI,CB_EXT_EU,44.59,,True
FR,I_IUAIFE,PC_IND_IUAI,CB_EXT_EU,23.12,,True
HR,I_IUAIFE,PC_IND_IUAI,CB_EXT_EU,34.27,u,False
HU,I_IUAIFE,PC_IND_IUAI,CB_EXT_EU,29.19,u,False
IT,I_IUAIFE,PC_IND_IUAI,CB_EXT_EU,25.43,,True
LT,I_IUAIFE,PC_IND_IUAI,CB_EXT_EU,28.32,,True
LU,I_IUAIFE,PC_IND_IUAI,CB_EXT_EU,25.0,,True
LV,I_IUAIFE,PC_IND_IUAI,CB_EXT_EU,19.41,,True
MT,I_IUAIFE,PC_IND_IUAI,CB_EXT_EU,41.02,,True
NL,I_IUAIFE,PC_IND_IUAI,CB_EXT_EU,34.09,,True
PL,I_IUAIFE,PC_IND_IUAI,CB_EXT_EU,26.85,,True
PT,I_IUAIFE,PC_IND_IUAI,CB_EXT_EU,37.57,,True
RO,I_IUAIFE,PC_IND_IUAI,CB_EXT_EU,,u,False
SE,I_IUAIFE,PC_IND_IUAI,CB_EXT_EU,33.52,,True
SI,I_IUAIFE,PC_IND_IUAI,CB_EXT_EU,28.73,,True
SK,I_IUAIFE,PC_IND_IUAI,CB_EXT_EU,8.16,u,False
AT,I_IUAIPR,PC_IND,CB_EXT_EU,33.35,,True
BE,I_IUAIPR,PC_IND,CB_EXT_EU,31.39,,True
BG,I_IUAIPR,PC_IND,CB_EXT_EU,,u,False
CY,I_IUAIPR,PC_IND,CB_EXT_EU,35.96,,True
CZ,I_IUAIPR,PC_IND,CB_EXT_EU,24.33,u,False
DE,I_IUAIPR,PC_IND,CB_EXT_EU,25.8,,True
DK,I_IUAIPR,PC_IND,CB_EXT_EU,37.3,,True
EA,I_IUAIPR,PC_IND,CB_EXT_EU,25.86,,True
EE,I_IUAIPR,PC_IND,CB_EXT_EU,28.68,,True
EL,I_IUAIPR,PC_IND,CB_EXT_EU,26.46,u,False
ES,I_IUAIPR,PC_IND,CB_EXT_EU,27.01,,True
EU27_2020,I_IUAIPR,PC_IND,CB_EXT_EU,26.39,,True
FI,I_IUAIPR,PC_IND,CB_EXT_EU,34.4,,True
FR,I_IUAIPR,PC_IND,CB_EXT_EU,25.18,,True
HR,I_IUAIPR,PC_IND,CB_EXT_EU,19.13,u,False
HU,I_IUAIPR,PC_IND,CB_EXT_EU,29.04,u,False
IT,I_IUAIPR,PC_IND,CB_EXT_EU,10.06,,True
LT,I_IUAIPR,PC_IND,CB_EXT_EU,31.9,,True
LU,I_IUAIPR,PC_IND,CB_EXT_EU,44.18,,True
LV,I_IUAIPR,PC_IND,CB_EXT_EU,13.71,,True
MT,I_IUAIPR,PC_IND,CB_EXT_EU,40.3,,True
NL,I_IUAIPR,PC_IND,CB_EXT_EU,38.79,,True
PL,I_IUAIPR,PC_IND,CB_EXT_EU,26.52,,True
PT,I_IUAIPR,PC_IND,CB_EXT_EU,39.74,,True
RO,I_IUAIPR,PC_IND,CB_EXT_EU,,u,False
SE,I_IUAIPR,PC_IND,CB_EXT_EU,34.9,,True
SI,I_IUAIPR,PC_IND,CB_EXT_EU,22.46,,True
SK,I_IUAIPR,PC_IND,CB_EXT_EU,34.05,u,False
AT,I_IUAIPR,PC_IND_IU3,CB_EXT_EU,34.01,,True
BE,I_IUAIPR,PC_IND_IU3,CB_EXT_EU,33.09,,True
BG,I_IUAIPR,PC_IND_IU3,CB_EXT_EU,,u,False
CY,I_IUAIPR,PC_IND_IU3,CB_EXT_EU,36.93,,True
CZ,I_IUAIPR,PC_IND_IU3,CB_EXT_EU,24.43,u,False
DE,I_IUAIPR,PC_IND_IU3,CB_EXT_EU,27.42,,True
DK,I_IUAIPR,PC_IND_IU3,CB_EXT_EU,37.87,,True
EA,I_IUAIPR,PC_IND_IU3,CB_EXT_EU,27.4,,True
EE,I_IUAIPR,PC_IND_IU3,CB_EXT_EU,32.29,,True
EL,I_IUAIPR,PC_IND_IU3,CB_EXT_EU,30.06,u,False
ES,I_IUAIPR,PC_IND_IU3,CB_EXT_EU,27.48,,True
EU27_2020,I_IUAIPR,PC_IND_IU3,CB_EXT_EU,27.92,,True
FI,I_IUAIPR,PC_IND_IU3,CB_EXT_EU,34.4,,True
FR,I_IUAIPR,PC_IND_IU3,CB_EXT_EU,27.44,,True
HR,I_IUAIPR,PC_IND_IU3,CB_EXT_EU,22.16,u,False
HU,I_IUAIPR,PC_IND_IU3,CB_EXT_EU,30.91,u,False
IT,I_IUAIPR,PC_IND_IU3,CB_EXT_EU,11.27,,True
LT,I_IUAIPR,PC_IND_IU3,CB_EXT_EU,34.84,,True
LU,I_IUAIPR,PC_IND_IU3,CB_EXT_EU,44.58,,True
LV,I_IUAIPR,PC_IND_IU3,CB_EXT_EU,15.23,,True
MT,I_IUAIPR,PC_IND_IU3,CB_EXT_EU,40.62,,True
NL,I_IUAIPR,PC_IND_IU3,CB_EXT_EU,38.88,,True
PL,I_IUAIPR,PC_IND_IU3,CB_EXT_EU,27.8,,True
PT,I_IUAIPR,PC_IND_IU3,CB_EXT_EU,41.06,,True
RO,I_IUAIPR,PC_IND_IU3,CB_EXT_EU,,u,False
SE,I_IUAIPR,PC_IND_IU3,CB_EXT_EU,36.29,,True
SI,I_IUAIPR,PC_IND_IU3,CB_EXT_EU,24.72,,True
SK,I_IUAIPR,PC_IND_IU3,CB_EXT_EU,37.89,u,False
AT,I_IUAIPR,PC_IND_IUAI,CB_EXT_EU,79.95,,True
BE,I_IUAIPR,PC_IND_IUAI,CB_EXT_EU,77.51,,True
BG,I_IUAIPR,PC_IND_IUAI,CB_EXT_EU,,u,False
CY,I_IUAIPR,PC_IND_IUAI,CB_EXT_EU,97.68,,True
CZ,I_IUAIPR,PC_IND_IUAI,CB_EXT_EU,77.52,u,False
DE,I_IUAIPR,PC_IND_IUAI,CB_EXT_EU,82.54,,True
DK,I_IUAIPR,PC_IND_IUAI,CB_EXT_EU,65.97,,True
EA,I_IUAIPR,PC_IND_IUAI,CB_EXT_EU,78.18,,True
EE,I_IUAIPR,PC_IND_IUAI,CB_EXT_EU,86.32,,True
EL,I_IUAIPR,PC_IND_IUAI,CB_EXT_EU,100.0,u,False
ES,I_IUAIPR,PC_IND_IUAI,CB_EXT_EU,79.39,,True
EU27_2020,I_IUAIPR,PC_IND_IUAI,CB_EXT_EU,77.92,,True
FI,I_IUAIPR,PC_IND_IUAI,CB_EXT_EU,50.38,,True
FR,I_IUAIPR,PC_IND_IUAI,CB_EXT_EU,75.15,,True
HR,I_IUAIPR,PC_IND_IUAI,CB_EXT_EU,85.63,u,False
HU,I_IUAIPR,PC_IND_IUAI,CB_EXT_EU,69.99,u,False
IT,I_IUAIPR,PC_IND_IUAI,CB_EXT_EU,75.42,,True
LT,I_IUAIPR,PC_IND_IUAI,CB_EXT_EU,91.42,,True
LU,I_IUAIPR,PC_IND_IUAI,CB_EXT_EU,85.58,,True
LV,I_IUAIPR,PC_IND_IUAI,CB_EXT_EU,76.91,,True
MT,I_IUAIPR,PC_IND_IUAI,CB_EXT_EU,86.27,,True
NL,I_IUAIPR,PC_IND_IUAI,CB_EXT_EU,71.72,,True
PL,I_IUAIPR,PC_IND_IUAI,CB_EXT_EU,83.84,,True
PT,I_IUAIPR,PC_IND_IUAI,CB_EXT_EU,86.31,,True
RO,I_IUAIPR,PC_IND_IUAI,CB_EXT_EU,,u,False
SE,I_IUAIPR,PC_IND_IUAI,CB_EXT_EU,77.73,,True
SI,I_IUAIPR,PC_IND_IUAI,CB_EXT_EU,86.84,,True
SK,I_IUAIPR,PC_IND_IUAI,CB_EXT_EU,96.64,u,False
AT,I_IUAIWP,PC_IND,CB_EXT_EU,21.23,,True
BE,I_IUAIWP,PC_IND,CB_EXT_EU,16.67,,True
BG,I_IUAIWP,PC_IND,CB_EXT_EU,,u,False
CY,I_IUAIWP,PC_IND,CB_EXT_EU,19.89,,True
CZ,I_IUAIWP,PC_IND,CB_EXT_EU,12.2,u,False
DE,I_IUAIWP,PC_IND,CB_EXT_EU,13.02,,True
DK,I_IUAIWP,PC_IND,CB_EXT_EU,33.85,,True
EA,I_IUAIWP,PC_IND,CB_EXT_EU,15.45,,True
EE,I_IUAIWP,PC_IND,CB_EXT_EU,16.44,,True
EL,I_IUAIWP,PC_IND,CB_EXT_EU,4.9,u,False
ES,I_IUAIWP,PC_IND,CB_EXT_EU,15.9,,True
EU27_2020,I_IUAIWP,PC_IND,CB_EXT_EU,15.77,,True
FI,I_IUAIWP,PC_IND,CB_EXT_EU,37.0,,True
FR,I_IUAIWP,PC_IND,CB_EXT_EU,17.14,,True
HR,I_IUAIWP,PC_IND,CB_EXT_EU,6.85,u,False
HU,I_IUAIWP,PC_IND,CB_EXT_EU,23.37,u,False
IT,I_IUAIWP,PC_IND,CB_EXT_EU,4.07,,True
LT,I_IUAIWP,PC_IND,CB_EXT_EU,19.29,,True
LU,I_IUAIWP,PC_IND,CB_EXT_EU,32.34,,True
LV,I_IUAIWP,PC_IND,CB_EXT_EU,9.97,,True
MT,I_IUAIWP,PC_IND,CB_EXT_EU,26.89,,True
NL,I_IUAIWP,PC_IND,CB_EXT_EU,29.43,,True
PL,I_IUAIWP,PC_IND,CB_EXT_EU,11.56,,True
PT,I_IUAIWP,PC_IND,CB_EXT_EU,25.44,,True
RO,I_IUAIWP,PC_IND,CB_EXT_EU,,u,False
SE,I_IUAIWP,PC_IND,CB_EXT_EU,18.3,,True
SI,I_IUAIWP,PC_IND,CB_EXT_EU,7.46,,True
SK,I_IUAIWP,PC_IND,CB_EXT_EU,14.16,u,False
AT,I_IUAIWP,PC_IND_IU3,CB_EXT_EU,21.65,,True
BE,I_IUAIWP,PC_IND_IU3,CB_EXT_EU,17.57,,True
BG,I_IUAIWP,PC_IND_IU3,CB_EXT_EU,,u,False
CY,I_IUAIWP,PC_IND_IU3,CB_EXT_EU,20.42,,True
CZ,I_IUAIWP,PC_IND_IU3,CB_EXT_EU,12.25,u,False
DE,I_IUAIWP,PC_IND_IU3,CB_EXT_EU,13.84,,True
DK,I_IUAIWP,PC_IND_IU3,CB_EXT_EU,34.37,,True
EA,I_IUAIWP,PC_IND_IU3,CB_EXT_EU,16.37,,True
EE,I_IUAIWP,PC_IND_IU3,CB_EXT_EU,18.51,,True
EL,I_IUAIWP,PC_IND_IU3,CB_EXT_EU,5.56,u,False
ES,I_IUAIWP,PC_IND_IU3,CB_EXT_EU,16.19,,True
EU27_2020,I_IUAIWP,PC_IND_IU3,CB_EXT_EU,16.69,,True
FI,I_IUAIWP,PC_IND_IU3,CB_EXT_EU,37.0,,True
FR,I_IUAIWP,PC_IND_IU3,CB_EXT_EU,18.68,,True
HR,I_IUAIWP,PC_IND_IU3,CB_EXT_EU,7.93,u,False
HU,I_IUAIWP,PC_IND_IU3,CB_EXT_EU,24.88,u,False
IT,I_IUAIWP,PC_IND_IU3,CB_EXT_EU,4.56,,True
LT,I_IUAIWP,PC_IND_IU3,CB_EXT_EU,21.07,,True
LU,I_IUAIWP,PC_IND_IU3,CB_EXT_EU,32.64,,True
LV,I_IUAIWP,PC_IND_IU3,CB_EXT_EU,11.08,,True
MT,I_IUAIWP,PC_IND_IU3,CB_EXT_EU,27.1,,True
NL,I_IUAIWP,PC_IND_IU3,CB_EXT_EU,29.5,,True
PL,I_IUAIWP,PC_IND_IU3,CB_EXT_EU,12.12,,True
PT,I_IUAIWP,PC_IND_IU3,CB_EXT_EU,26.28,,True
RO,I_IUAIWP,PC_IND_IU3,CB_EXT_EU,,u,False
SE,I_IUAIWP,PC_IND_IU3,CB_EXT_EU,19.03,,True
SI,I_IUAIWP,PC_IND_IU3,CB_EXT_EU,8.21,,True
SK,I_IUAIWP,PC_IND_IU3,CB_EXT_EU,15.75,u,False
AT,I_IUAIWP,PC_IND_IUAI,CB_EXT_EU,50.89,,True
BE,I_IUAIWP,PC_IND_IUAI,CB_EXT_EU,41.17,,True
BG,I_IUAIWP,PC_IND_IUAI,CB_EXT_EU,,u,False
CY,I_IUAIWP,PC_IND_IUAI,CB_EXT_EU,54.02,,True
CZ,I_IUAIWP,PC_IND_IUAI,CB_EXT_EU,38.87,u,False
DE,I_IUAIWP,PC_IND_IUAI,CB_EXT_EU,41.65,,True
DK,I_IUAIWP,PC_IND_IUAI,CB_EXT_EU,59.88,,True
EA,I_IUAIWP,PC_IND_IUAI,CB_EXT_EU,46.7,,True
EE,I_IUAIWP,PC_IND_IUAI,CB_EXT_EU,49.48,,True
EL,I_IUAIWP,PC_IND_IUAI,CB_EXT_EU,18.51,u,False
ES,I_IUAIWP,PC_IND_IUAI,CB_EXT_EU,46.75,,True
EU27_2020,I_IUAIWP,PC_IND_IUAI,CB_EXT_EU,46.57,,True
FI,I_IUAIWP,PC_IND_IUAI,CB_EXT_EU,54.18,,True
FR,I_IUAIWP,PC_IND_IUAI,CB_EXT_EU,51.16,,True
HR,I_IUAIWP,PC_IND_IUAI,CB_EXT_EU,30.65,u,False
HU,I_IUAIWP,PC_IND_IUAI,CB_EXT_EU,56.34,u,False
IT,I_IUAIWP,PC_IND_IUAI,CB_EXT_EU,30.53,,True
LT,I_IUAIWP,PC_IND_IUAI,CB_EXT_EU,55.29,,True
LU,I_IUAIWP,PC_IND_IUAI,CB_EXT_EU,62.65,,True
LV,I_IUAIWP,PC_IND_IUAI,CB_EXT_EU,55.97,,True
MT,I_IUAIWP,PC_IND_IUAI,CB_EXT_EU,57.57,,True
NL,I_IUAIWP,PC_IND_IUAI,CB_EXT_EU,54.41,,True
PL,I_IUAIWP,PC_IND_IUAI,CB_EXT_EU,36.55,,True
PT,I_IUAIWP,PC_IND_IUAI,CB_EXT_EU,55.24,,True
RO,I_IUAIWP,PC_IND_IUAI,CB_EXT_EU,,u,False
SE,I_IUAIWP,PC_IND_IUAI,CB_EXT_EU,40.76,,True
SI,I_IUAIWP,PC_IND_IUAI,CB_EXT_EU,28.85,,True
SK,I_IUAIWP,PC_IND_IUAI,CB_EXT_EU,40.18,u,False
AL,I_IUAI,PC_IND,CB_FOR,48.51,u,False
AT,I_IUAI,PC_IND,CB_FOR,42.26,,True
BA,I_IUAI,PC_IND,CB_FOR,29.66,,True
BE,I_IUAI,PC_IND,CB_FOR,42.1,,True
BG,I_IUAI,PC_IND,CB_FOR,34.83,u,False
CH,I_IUAI,PC_IND,CB_FOR,45.96,,True
CY,I_IUAI,PC_IND,CB_FOR,35.52,,True
CZ,I_IUAI,PC_IND,CB_FOR,29.5,,True
DE,I_IUAI,PC_IND,CB_FOR,29.04,,True
DK,I_IUAI,PC_IND,CB_FOR,53.91,,True
EA,I_IUAI,PC_IND,CB_FOR,32.7,,True
EE,I_IUAI,PC_IND,CB_FOR,33.84,,True
EL,I_IUAI,PC_IND,CB_FOR,30.43,,True
ES,I_IUAI,PC_IND,CB_FOR,34.44,,True
EU27_2020,I_IUAI,PC_IND,CB_FOR,33.58,,True
FI,I_IUAI,PC_IND,CB_FOR,60.45,,True
FR,I_IUAI,PC_IND,CB_FOR,33.67,,True
HR,I_IUAI,PC_IND,CB_FOR,23.23,,True
HU,I_IUAI,PC_IND,CB_FOR,39.97,,True
IT,I_IUAI,PC_IND,CB_FOR,13.46,,True
LT,I_IUAI,PC_IND,CB_FOR,35.4,,True
LU,I_IUAI,PC_IND,CB_FOR,44.47,,True
LV,I_IUAI,PC_IND,CB_FOR,18.54,,True
MK,I_IUAI,PC_IND,CB_FOR,12.33,u,False
MT,I_IUAI,PC_IND,CB_FOR,50.73,,True
NL,I_IUAI,PC_IND,CB_FOR,52.5,,True
NO,I_IUAI,PC_IND,CB_FOR,55.12,,True
PL,I_IUAI,PC_IND,CB_FOR,34.07,,True
PT,I_IUAI,PC_IND,CB_FOR,47.68,,True
RO,I_IUAI,PC_IND,CB_FOR,,u,False
RS,I_IUAI,PC_IND,CB_FOR,11.86,,True
SE,I_IUAI,PC_IND,CB_FOR,44.99,,True
SI,I_IUAI,PC_IND,CB_FOR,27.26,,True
SK,I_IUAI,PC_IND,CB_FOR,35.23,,True
TR,I_IUAI,PC_IND,CB_FOR,19.77,,True
XK,I_IUAI,PC_IND,CB_FOR,20.14,,True
AL,I_IUAI,PC_IND_IU3,CB_FOR,48.51,u,False
AT,I_IUAI,PC_IND_IU3,CB_FOR,43.31,,True
BA,I_IUAI,PC_IND_IU3,CB_FOR,31.64,,True
BE,I_IUAI,PC_IND_IU3,CB_FOR,44.14,,True
BG,I_IUAI,PC_IND_IU3,CB_FOR,35.53,u,False
CH,I_IUAI,PC_IND_IU3,CB_FOR,46.59,,True
CY,I_IUAI,PC_IND_IU3,CB_FOR,36.44,,True
CZ,I_IUAI,PC_IND_IU3,CB_FOR,31.32,,True
DE,I_IUAI,PC_IND_IU3,CB_FOR,31.18,,True
DK,I_IUAI,PC_IND_IU3,CB_FOR,54.46,,True
EA,I_IUAI,PC_IND_IU3,CB_FOR,34.69,,True
EE,I_IUAI,PC_IND_IU3,CB_FOR,37.99,,True
EL,I_IUAI,PC_IND_IU3,CB_FOR,33.95,,True
ES,I_IUAI,PC_IND_IU3,CB_FOR,35.11,,True
EU27_2020,I_IUAI,PC_IND_IU3,CB_FOR,35.54,,True
FI,I_IUAI,PC_IND_IU3,CB_FOR,60.45,,True
FR,I_IUAI,PC_IND_IU3,CB_FOR,36.73,,True
HR,I_IUAI,PC_IND_IU3,CB_FOR,26.53,,True
HU,I_IUAI,PC_IND_IU3,CB_FOR,41.32,,True
IT,I_IUAI,PC_IND_IU3,CB_FOR,15.06,,True
LT,I_IUAI,PC_IND_IU3,CB_FOR,38.71,,True
LU,I_IUAI,PC_IND_IU3,CB_FOR,44.68,,True
LV,I_IUAI,PC_IND_IU3,CB_FOR,20.52,,True
MK,I_IUAI,PC_IND_IU3,CB_FOR,13.26,u,False
MT,I_IUAI,PC_IND_IU3,CB_FOR,51.11,,True
NL,I_IUAI,PC_IND_IU3,CB_FOR,52.66,,True
NO,I_IUAI,PC_IND_IU3,CB_FOR,56.1,,True
PL,I_IUAI,PC_IND_IU3,CB_FOR,35.59,,True
PT,I_IUAI,PC_IND_IU3,CB_FOR,49.06,,True
RO,I_IUAI,PC_IND_IU3,CB_FOR,,u,False
RS,I_IUAI,PC_IND_IU3,CB_FOR,14.15,,True
SE,I_IUAI,PC_IND_IU3,CB_FOR,46.6,,True
SI,I_IUAI,PC_IND_IU3,CB_FOR,30.58,,True
SK,I_IUAI,PC_IND_IU3,CB_FOR,39.2,,True
TR,I_IUAI,PC_IND_IU3,CB_FOR,21.05,,True
XK,I_IUAI,PC_IND_IU3,CB_FOR,21.58,,True
AL,I_IUAIFE,PC_IND,CB_FOR,,u,False
AT,I_IUAIFE,PC_IND,CB_FOR,19.32,,True
BA,I_IUAIFE,PC_IND,CB_FOR,4.08,u,False
BE,I_IUAIFE,PC_IND,CB_FOR,11.56,,True
BG,I_IUAIFE,PC_IND,CB_FOR,,u,False
CH,I_IUAIFE,PC_IND,CB_FOR,19.54,,True
CY,I_IUAIFE,PC_IND,CB_FOR,9.67,,True
CZ,I_IUAIFE,PC_IND,CB_FOR,4.81,u,False
DE,I_IUAIFE,PC_IND,CB_FOR,5.27,,True
DK,I_IUAIFE,PC_IND,CB_FOR,27.9,,True
EA,I_IUAIFE,PC_IND,CB_FOR,9.63,,True
EE,I_IUAIFE,PC_IND,CB_FOR,9.81,,True
EL,I_IUAIFE,PC_IND,CB_FOR,7.82,u,False
ES,I_IUAIFE,PC_IND,CB_FOR,15.12,,True
EU27_2020,I_IUAIFE,PC_IND,CB_FOR,10.04,,True
FI,I_IUAIFE,PC_IND,CB_FOR,23.47,,True
FR,I_IUAIFE,PC_IND,CB_FOR,7.63,,True
HR,I_IUAIFE,PC_IND,CB_FOR,7.27,,True
HU,I_IUAIFE,PC_IND,CB_FOR,10.71,,True
IT,I_IUAIFE,PC_IND,CB_FOR,3.34,,True
LT,I_IUAIFE,PC_IND,CB_FOR,10.07,,True
LU,I_IUAIFE,PC_IND,CB_FOR,10.58,,True
LV,I_IUAIFE,PC_IND,CB_FOR,3.75,,True
MK,I_IUAIFE,PC_IND,CB_FOR,,u,False
MT,I_IUAIFE,PC_IND,CB_FOR,20.2,,True
NL,I_IUAIFE,PC_IND,CB_FOR,17.06,,True
NO,I_IUAIFE,PC_IND,CB_FOR,20.3,,True
PL,I_IUAIFE,PC_IND,CB_FOR,8.02,,True
PT,I_IUAIFE,PC_IND,CB_FOR,17.25,,True
RO,I_IUAIFE,PC_IND,CB_FOR,,u,False
RS,I_IUAIFE,PC_IND,CB_FOR,,u,False
SE,I_IUAIFE,PC_IND,CB_FOR,13.78,,True
SI,I_IUAIFE,PC_IND,CB_FOR,6.55,,True
SK,I_IUAIFE,PC_IND,CB_FOR,2.88,u,False
TR,I_IUAIFE,PC_IND,CB_FOR,7.78,,True
XK,I_IUAIFE,PC_IND,CB_FOR,,u,False
AL,I_IUAIFE,PC_IND_IU3,CB_FOR,,u,False
AT,I_IUAIFE,PC_IND_IU3,CB_FOR,19.8,,True
BA,I_IUAIFE,PC_IND_IU3,CB_FOR,4.35,u,False
BE,I_IUAIFE,PC_IND_IU3,CB_FOR,12.12,,True
BG,I_IUAIFE,PC_IND_IU3,CB_FOR,,u,False
CH,I_IUAIFE,PC_IND_IU3,CB_FOR,19.81,,True
CY,I_IUAIFE,PC_IND_IU3,CB_FOR,9.92,,True
CZ,I_IUAIFE,PC_IND_IU3,CB_FOR,5.1,u,False
DE,I_IUAIFE,PC_IND_IU3,CB_FOR,5.66,,True
DK,I_IUAIFE,PC_IND_IU3,CB_FOR,28.18,,True
EA,I_IUAIFE,PC_IND_IU3,CB_FOR,10.21,,True
EE,I_IUAIFE,PC_IND_IU3,CB_FOR,11.01,,True
EL,I_IUAIFE,PC_IND_IU3,CB_FOR,8.72,u,False
ES,I_IUAIFE,PC_IND_IU3,CB_FOR,15.41,,True
EU27_2020,I_IUAIFE,PC_IND_IU3,CB_FOR,10.63,,True
FI,I_IUAIFE,PC_IND_IU3,CB_FOR,23.47,,True
FR,I_IUAIFE,PC_IND_IU3,CB_FOR,8.32,,True
HR,I_IUAIFE,PC_IND_IU3,CB_FOR,8.3,,True
HU,I_IUAIFE,PC_IND_IU3,CB_FOR,11.08,,True
IT,I_IUAIFE,PC_IND_IU3,CB_FOR,3.74,,True
LT,I_IUAIFE,PC_IND_IU3,CB_FOR,11.02,,True
LU,I_IUAIFE,PC_IND_IU3,CB_FOR,10.63,,True
LV,I_IUAIFE,PC_IND_IU3,CB_FOR,4.15,,True
MK,I_IUAIFE,PC_IND_IU3,CB_FOR,,u,False
MT,I_IUAIFE,PC_IND_IU3,CB_FOR,20.35,,True
NL,I_IUAIFE,PC_IND_IU3,CB_FOR,17.11,,True
NO,I_IUAIFE,PC_IND_IU3,CB_FOR,20.66,,True
PL,I_IUAIFE,PC_IND_IU3,CB_FOR,8.38,,True
PT,I_IUAIFE,PC_IND_IU3,CB_FOR,17.75,,True
RO,I_IUAIFE,PC_IND_IU3,CB_FOR,,u,False
RS,I_IUAIFE,PC_IND_IU3,CB_FOR,,u,False
SE,I_IUAIFE,PC_IND_IU3,CB_FOR,14.27,,True
SI,I_IUAIFE,PC_IND_IU3,CB_FOR,7.35,,True
SK,I_IUAIFE,PC_IND_IU3,CB_FOR,3.2,u,False
TR,I_IUAIFE,PC_IND_IU3,CB_FOR,8.29,,True
XK,I_IUAIFE,PC_IND_IU3,CB_FOR,,u,False
AL,I_IUAIFE,PC_IND_IUAI,CB_FOR,,u,False
AT,I_IUAIFE,PC_IND_IUAI,CB_FOR,45.72,,True
BA,I_IUAIFE,PC_IND_IUAI,CB_FOR,13.76,u,False
BE,I_IUAIFE,PC_IND_IUAI,CB_FOR,27.47,,True
BG,I_IUAIFE,PC_IND_IUAI,CB_FOR,,u,False
CH,I_IUAIFE,PC_IND_IUAI,CB_FOR,42.51,,True
CY,I_IUAIFE,PC_IND_IUAI,CB_FOR,27.23,,True
CZ,I_IUAIFE,PC_IND_IUAI,CB_FOR,16.29,u,False
DE,I_IUAIFE,PC_IND_IUAI,CB_FOR,18.16,,True
DK,I_IUAIFE,PC_IND_IUAI,CB_FOR,51.76,,True
EA,I_IUAIFE,PC_IND_IUAI,CB_FOR,29.45,,True
EE,I_IUAIFE,PC_IND_IUAI,CB_FOR,28.98,,True
